ano,mes,dia,data,val_dolar_abertura,val_dolar_fechamento,val_dolar_maximo,val_dolar_minimo,perc_variacao_dolar
2022,05,05,2022-05-05,4.92000,5.02800,5.05890,4.91740,0.0220
2022,05,04,2022-05-04,4.95630,4.91980,5.03680,4.89220,-0.7800
2022,05,03,2022-05-03,5.08400,4.95840,5.08400,4.95590,-2.4900
2022,05,02,2022-05-02,4.96920,5.08480,5.09400,4.96570,0.0227
2022,04,29,2022-04-29,4.94040,4.97210,4.98190,4.85880,0.0060
2022,04,28,2022-04-28,4.96550,4.94250,5.04600,4.93510,-0.4600
2022,04,27,2022-04-27,4.99920,4.96510,5.04050,4.92770,-0.6800
2022,04,26,2022-04-26,4.87770,4.99890,5.00230,4.87770,0.0251
2022,04,25,2022-04-25,4.79740,4.87660,4.94910,4.79740,0.0173
2022,04,22,2022-04-22,4.62140,4.79370,4.83930,4.62140,0.0371
2022,04,21,2022-04-21,4.62240,4.62200,4.62250,4.62240,0.0000
2022,04,20,2022-04-20,4.66630,4.62190,4.68040,4.60800,-0.9800
2022,04,19,2022-04-19,4.65360,4.66750,4.68660,4.63790,0.0032
2022,04,18,2022-04-18,4.69710,4.65270,4.70910,4.64390,-0.9300
2022,04,15,2022-04-15,4.69710,4.69650,4.69710,4.69700,-0.1000
2022,04,14,2022-04-14,4.68800,4.70130,4.74180,4.68540,0.0024
2022,04,13,2022-04-13,4.67800,4.68990,4.70570,4.65110,0.0035
2022,04,12,2022-04-12,4.68920,4.67350,4.69580,4.62150,-0.4500
2022,04,11,2022-04-11,4.70570,4.69440,4.73970,4.67830,-0.0600
2022,04,08,2022-04-08,4.75340,4.69700,4.79500,4.69350,-1.1700
2022,04,07,2022-04-07,4.70930,4.75240,4.77330,4.68950,0.0077
2022,04,06,2022-04-06,4.65230,4.71610,4.72630,4.64600,0.0141
2022,04,05,2022-04-05,4.59500,4.65060,4.67420,4.58050,0.0126
2022,04,04,2022-04-04,4.65950,4.59280,4.67510,4.58850,-1.3900
2022,04,01,2022-04-01,4.74080,4.65750,4.74080,4.65250,-1.7200
2022,03,31,2022-03-31,4.77090,4.73900,4.79650,4.72160,-0.6200
2022,03,30,2022-03-30,4.75800,4.76850,4.79250,4.72530,0.0026
2022,03,29,2022-03-29,4.76800,4.75610,4.78510,4.71490,-0.2400
2022,03,28,2022-03-28,4.75250,4.76750,4.81960,4.73260,0.0054
2022,03,25,2022-03-25,4.82730,4.74200,4.82980,4.72970,-1.7300
2022,03,24,2022-03-24,4.82630,4.82530,4.85910,4.76490,-0.0100
2022,03,23,2022-03-23,4.91080,4.82580,4.92140,4.82150,-1.7000
2022,03,22,2022-03-22,4.93660,4.90940,4.95140,4.90480,-0.5300
2022,03,21,2022-03-21,5.02450,4.93540,5.02990,4.93080,-1.7500
2022,03,18,2022-03-18,5.04070,5.02310,5.07610,4.99240,-0.3200
2022,03,17,2022-03-17,5.07780,5.03900,5.10800,5.02790,-0.7200
2022,03,16,2022-03-16,5.15990,5.07570,5.15990,5.07180,-1.6900
2022,03,15,2022-03-15,5.12240,5.16310,5.17000,5.09220,0.0086
2022,03,14,2022-03-14,5.05910,5.11930,5.14020,5.03730,0.0088
2022,03,11,2022-03-11,5.01310,5.07450,5.08200,4.98200,0.0127
2022,03,10,2022-03-10,5.01500,5.01100,5.07650,5.01010,-0.0300
2022,03,09,2022-03-09,5.02860,5.01230,5.03640,4.98500,-0.9400
2022,03,08,2022-03-08,5.08130,5.05990,5.10110,5.04460,-1.0100
2022,03,07,2022-03-07,5.07850,5.11150,5.11520,5.02800,0.0098
2022,03,04,2022-03-04,5.05170,5.06200,5.10180,5.02270,0.0060
2022,03,03,2022-03-03,5.09780,5.03200,5.11550,5.01890,-1.3200
2022,03,02,2022-03-02,5.21440,5.09950,5.22330,5.08670,-1.1600
2022,03,01,2022-03-01,5.16050,5.15950,5.16050,5.16050,-0.0100
2022,02,28,2022-02-28,5.16380,5.15990,5.16540,5.16010,-0.0500
2022,02,25,2022-02-25,5.12000,5.16230,5.18100,5.07860,0.0077
2022,02,24,2022-02-24,5.00500,5.12310,5.16400,5.00500,0.0226
2022,02,23,2022-02-23,5.06210,5.00970,5.06210,4.99390,-0.9600
2022,02,22,2022-02-22,5.10800,5.05830,5.10800,5.04380,-0.8900
2022,02,21,2022-02-21,5.13740,5.10360,5.15520,5.07460,-0.6800
2022,02,18,2022-02-18,5.17180,5.13850,5.17660,5.10880,-0.6400
2022,02,17,2022-02-17,5.13600,5.17180,5.18400,5.12390,0.0069
2022,02,16,2022-02-16,5.16010,5.13650,5.17820,5.12250,-0.4400
2022,02,15,2022-02-15,5.21880,5.15900,5.22120,5.15850,-1.0700
2022,02,14,2022-02-14,5.25600,5.21490,5.26700,5.19540,-0.7200
2022,02,11,2022-02-11,5.23650,5.25270,5.26590,5.18050,0.0006
2022,02,10,2022-02-10,5.23890,5.24960,5.25570,5.17280,0.0027
2022,02,09,2022-02-09,5.26000,5.23540,5.29100,5.21260,-0.4500
2022,02,08,2022-02-08,5.26340,5.25930,5.29000,5.25080,-0.0800
2022,02,07,2022-02-07,5.32600,5.26360,5.32830,5.24920,-1.2100
2022,02,04,2022-02-04,5.30270,5.32790,5.35100,5.27780,0.0083
2022,02,03,2022-02-03,5.27650,5.28390,5.32330,5.27170,0.0042
2022,02,02,2022-02-02,5.26870,5.26200,5.31510,5.25400,-0.0700
2022,02,01,2022-02-01,5.29840,5.26550,5.31820,5.26390,-0.7300
2022,01,31,2022-01-31,5.36980,5.30410,5.39810,5.28370,-1.1800
2022,01,28,2022-01-28,5.40990,5.36740,5.43310,5.36640,-0.7200
2022,01,27,2022-01-27,5.43360,5.40650,5.43550,5.35320,-0.4800
2022,01,26,2022-01-26,5.44560,5.43240,5.46770,5.39190,-0.2100
2022,01,25,2022-01-25,5.48800,5.44370,5.52210,5.42780,-0.8000
2022,01,24,2022-01-24,5.45280,5.48770,5.52510,5.45280,0.0054
2022,01,21,2022-01-21,5.42200,5.45820,5.47530,5.40350,0.0072
2022,01,20,2022-01-20,5.44280,5.41910,5.46200,5.37900,-0.3500
2022,01,19,2022-01-19,5.54850,5.43830,5.55270,5.43720,-2.3000
2022,01,18,2022-01-18,5.52170,5.56660,5.58320,5.50430,0.0091
2022,01,17,2022-01-17,5.53520,5.51650,5.53900,5.49400,-0.3200
2022,01,14,2022-01-14,5.52870,5.53440,5.55370,5.50810,0.0010
2022,01,13,2022-01-13,5.53500,5.52860,5.55600,5.50050,-0.0900
2022,01,12,2022-01-12,5.56600,5.53380,5.60120,5.51960,-0.6200
2022,01,11,2022-01-11,5.66570,5.56860,5.67610,5.56350,-1.6700
2022,01,10,2022-01-10,5.63400,5.66330,5.69300,5.62860,0.0049
2022,01,07,2022-01-07,5.68690,5.63550,5.71070,5.61910,-0.8400
2022,01,06,2022-01-06,5.68780,5.68340,5.72550,5.66940,-0.4400
2022,01,05,2022-01-05,5.67740,5.70870,5.72420,5.64190,0.0056
2022,01,04,2022-01-04,5.66670,5.67700,5.71130,5.63720,-0.0800
2022,01,03,2022-01-03,5.56680,5.68180,5.68270,5.55650,0.0200
